,0
0,['What a renowned infectious diseases doctor learned when he got COVID-19']
1,['Drug users cut off by coronavirus']
2,"['Coronavirus: Blood clot complications in severe COVID-19, treatment - Business Insider']"
3,['How Millions of Women Became the Most Essential Workers in America']
4,"['Patients with heart attacks, strokes and even appendicitis vanish from hospitals']"
5,['Some states ease restrictions as protestors call for reopening economy']
6,['Bad Bunny And Other Global Artists Sing About Coronavirus Prevention : Goats and Soda']
7,"['First, the coronavirus pandemic took their jobs. Then, it wiped out their health insurance.']"
8,"['Covid-19 Antibody Test, Seen as Key to Reopening Country, Does Not Yet Deliver']"
9,"['10 coronavirus-unit nurses are suspended, potentially for weeks, for refusing to work without N95 masks']"
10,"['What we know about the state of coronavirus treatments, vaccines and antibody tests']"
11,"['Coronavirus may cause lasting damage throughout body, doctors fear']"
12,['Colorado health care workers on the front lines of coronavirus fight speak out: “I’m afraid about being dead”']
13,['What to Expect From the Race to Develop Coronavirus Vaccines']
14,"['\'Thank you coronavirus helpers\': First responders, health care workers can shop during special hours, get discounts']"
15,"['Chile, India, France: Coronavirus World News Updates']"
16,['We doctors need more freedom to use experimental anti-coronavirus treatments']
17,"['""One World: Together at Home"" raises millions for coronavirus causes']"
18,['Global coronavirus cases top 2.3 million as pandemic forces businesses to shift plans']
19,['Italy aims to turn suffering to advantage with experimental Covid-19 treatment']
20,"['Grainger, silent partner in coronavirus contract, sold protective gear to U.S. for double the cost']"
21,['Coronavirus Update: Encouraging Results for Treatment']
22,['Costco Is Thriving During The Coronavirus Pandemic. Its Workers Say They’ve Paid The Price.']
23,"['Coronavirus daily news updates, April 19: What to know today about COVID-19 in the Seattle area, Washington state and the nation']"
24,['States and Hospitals Face a White House Blockade for Coronavirus PPE']
25,['Coronavirus is killing far more US health workers than official data suggests']
26,"['How Amazon, Uber, and others are treating workers during Covid-19']"
27,[]
28,"['For grocery workers, the need for mental health care may outlast coronavirus pandemic']"
29,['Germany Starts Broad Antibody Testing to Assess Spread of Coronavirus; Israel Relaxes Restrictions']
30,"['Music, talent and hope, unite millions across the world online in support of coronavirus workers']"
31,['Most people aren\'t staying at hotels due to coronavirus. Here\'s how they\'re filling rooms anyway.']
32,['Trump and Fox went all-in on a coronavirus silver bullet. But maybe the wrong one.']
33,['NYC transit workers want preferential shopping treatment like first responders']
34,['‘Burnt out and stressed out’: COVID-19 fears stoking distrust at Bethlehem warehouse']
35,['Live updates: Governors say Trump administration must step up coronavirus testing; Northam blasts ‘delusional’ claims']
36,['Walmart to require all employees wear face masks starting Monday as part of coronavirus response']
37,"['Answering Your Coronavirus Questions: COVID-19 Treatment, Survivors And Travel']"
38,"['Congressman calls for SEC investigation into leak about possible coronavirus drug', 'Gilead’s Potential ‘Coronacure’ Can’t Save the U.S. Economy from Doom', 'The Story of Remdesivir', 'St. Joseph Hospital tests antiviral drug in coronavirus patients']"
39,"['Homemade face masks and coronavirus: Coverings, prevention and the CDC', 'Doctor\'s Note: Do masks protect us from coronavirus?', 'Betsy McCaughey: Coronavirus masks – what works, new rules and explaining the shortage', 'Coronavirus face mask: Which one should you wear?']"
40,"['De Blasio to Trump: ‘Are You Telling N.Y.C. to Drop Dead?’: Live Updates', 'De Blasio: New Yorkers can report social distancing violations by texting photos to authorities', 'What the virus has done to us: Is NYC changed forever, or are our weaknesses just revealed?', 'Coronavirus Live Updates: Governors Seek More Testing in Hardest-Hit Areas']"
41,"['WATCH LIVE: \'One World\' Charity Concert To Support COVID-19 Response : Coronavirus Live Updates', 'Lady Gaga, Celine Dion, Taylor Swift, and More: Musical Moments From \'One World: Together At Home\' You Need to Watch', 'One World: Jimmy Fallon takes swipe at Amazon CEO Jeff Bezos during charity concert', '\'One World: Together at Home\' Concert Helps Raise $127.9M for COVID-19 Relief, Global Citizen Announces', 'One World: Together at Home review – locked-down stars lift the spirits']"
42,"['New York Appears to Be ‘Past the Plateau’ of Virus Cases, Cuomo Says', 'New York\'s mask mandate takes effect', 'You Can Now Get Married Online in New York', 'Data shows New York\'s coronavirus outbreak \'past the high point\': Cuomo', 'Checkbooks are opening for these bookstores - News from southeastern Connecticut']"
43,"['Healthcare workers protest for vital protection equipment', 'Health care workers protest for vital protection equipment']"
44,"['A treatment for the coronavirus would be priceless — and worth about 5,000 points in the Dow Jones Industrial Average', 'Stock market update: Dow, S&amp;P 500 rejoice after US plans to restart the economy | Bitcoin shoots past the $7,100 mark', 'US: Wall Street ends week on high note, Dow closes up 3%']"
45,"['NIH Launches Effort To Speed Up Development Of COVID-19 Treatments', 'To streamline coronavirus vaccine and drug efforts, NIH and firms join forces', 'Coronavirus live updates: States react to Trump\'s plan to reopen U.S. while some hear a call to arms', 'HHS launches public-private partnership to develop vaccines, therapies to treat coronavirus', 'NIH partners with 16 drug companies to speed Covid-19 research']"
46,"['The Coronavirus in America: The Year Ahead', 'What’s next for America in the coronavirus pandemic?', 'The coronavirus in America: what the year ahead could look like', 'COVID-19 News - Updated Daily', 'Coronavirus in America: The year ahead']"
47,"['When will a second wave of the coronavirus hit, and what will it look like?', 'WHO wanted to balance coverage of coronavirus with what China reported', 'WHO warns that coronavirus antibodies can\'t guarantee long-term immunity - Business Insider', 'Coronavirus Blood Tests May Bring a Reckoning']"
48,"['Coronavirus tests were delayed by contamination at CDC lab, report says', 'Contamination at CDC lab delayed rollout of coronavirus tests', 'Coronavirus Testing Delayed Due to Contamination in CDC Labs - Reports']"
49,"['Santa Maria Valley Woman Undergoes Treatment That Shows Promise for Coronavirus Patients', 'One person injured after car rolls over on Highway 101 in Santa Maria', 'Single-Vehicle Rollover in Santa Maria Sends One Person to Hospital']"
50,"['Researchers find rheumatoid arthritis drug is promising coronavirus treatment', 'COVID-19 Daily: Reusing Masks, Imaging Guidance', 'Rheumatoid arthritis drug could be effective to treat coronavirus patients, researchers in Georgia say', 'Researchers: Lab tests with rheumatoid arthritis drug reduce or eliminate COVID-19 from human cells', 'Researchers find potential coronavirus treatment in rheumatoid arthritis drug']"
51,"['First health care worker COVID-19 death in Arkansas; 348 positive cases at Cummins Unit', 'Healthcare worker in Ark. dies of COVID-19; 348 inmates at Cummins prison test positive', 'Steuart Walton to chair Arkansas Economic Recovery Task Force', 'WATCH LIVE AT 1:30 PM: Governor, state health officials to give virus update']"
52,"['A health-care worker took a covid-19 test and then attended parties. It came back positive, frustrated mayor says.', 'Four new coronavirus cases, eight new recoveries confirmed in Wyoming', 'When Small Business Loan Never Materializes, Cheyenne Residents Converge to Save Donut Shop', 'Governor Gordon thanks Wyomingites, confirms COVID-19 Public Health Orders will remain in place through April 30', 'WY Gov. Mark Gordon: You have done what was asked and have helped to flatten the curve']"
53,"['C.D.C. Labs Were Contaminated, Delaying Coronavirus Testing, Officials Say', 'Pence says faulty CDC coronavirus test kits were fixed in early February', 'Officials Say C.D.C. Errors Caused Testing Delays', 'Contamination at CDC lab was likely cause of critical early delays in rolling out coronavirus testing']"
54,"['Coronavirus: world\'s biggest trial of drug to treat Covid-19 begins in UK', 'Huge British coronavirus drug trial could produce results by June', 'More than 5,000 Britons have volunteered to take part in the world\'s biggest COVID-19 drug trial', 'World\'s biggest trial of coronavirus drugs hopes to have answers in UK \'within weeks\'', 'World\'s largest randomized trial on COVID-19 treatments launched']"
55,"['Stock markets show hunger for a coronavirus treatment. But don’t expect a magic bullet.', 'Here are the drugs that could treat coronavirus. But don\'t expect a silver bullet']"
56,"['Coronavirus Testing Hampered by Disarray, Shortages, Backlogs', 'Trump warns China over Covid-19 outbreak as Europe approaches 100,000 deaths', 'Americans at World Health Organization transmitted real-time information about coronavirus to Trump administration', 'The scapegoater-in-chief is at it again — and again | TheHill', 'Protesting for the Right to Catch the Coronavirus']"
57,"['Trump claims mosques could avoid lockdown, accused of Islamophobia - Business Insider', 'Trump wonders if states will enforce social distancing on Muslims during Ramadan', 'Social distancing rules should be same for Ramadan, Easter: Trump', 'President Donald Trump says that Christians are treated differently than others during the COVID-19 pandemic', 'Trump: Social distancing norms should be same for Easter, Ramadan']"
58,"['Coronavirus has made Amazon a public utility – so we should treat it like one', 'Amazon CEO Jeff Bezos says more coronavirus testing needed to \'help get economy back up and running\'', 'Coronavirus secures Amazon\'s Jeff Bezos as world\'s richest person', 'Winners &amp; Losers: Jeff Bezos gets richer while Brits are ripped off on the iPhone SE 2', '$10,000 a second? Amazon’s results could be amazing']"
59,"['Spain sees lowest coronavirus death count rise in a month, global death toll tops 160,000', 'US coronavirus death toll tops 40,000: Live updates', 'Coronavirus live updates: US death toll surpasses 40000', 'Coronavirus updates UK: cases, deaths, real-time map - 19 April', 'Coronavirus Cases Continue To Climb In The U.S. And Around The World']"
60,"['4 workers died from coronavirus at a Tyson Foods poultry plant | TheHill', 'Georgia’s COVID-19 cases increase by over 450 overnight with 10 more deaths', 'Sunday noon update: Georgia Department of Public Health releases latest coronavirus cases and death figures', '4 Tyson Foods workers die from coronavirus']"
61,"['India\'s treatment of Muslims amid coronavirus is almost \'genocidal,\' activist Arundhati Roy claims', 'Hindu Nationalists Are Using COVID-19 to Fuel a Humanitarian Disaster in India', 'How the coronavirus outbreak in India was blamed on Muslims', 'Covid-19 can be cured, but who will cure the communal virus?']"
62,"['Paul McCartney, Elton John, Jennifer Lopez heap praise on health workers during \'One World: Together at Home\'', 'Elton John livestreams performance of \'I\'m Still Standing\' from his backyard', 'Paul McCartney, Elton John, Jennifer Lopez, others heap praise on health workers during \'One World: Together at Home\'', '‘One World: Together at Home’: TV Review']"
63,"['Chaotic search for coronavirus treatments undermines efforts, experts say', 'Covid-19 Stalls Clinical Trials for Everything but Covid-19']"
64,"['Coronavirus and nursing homes: Illinois data shows heavy toll', 'Facing calls for transpency, Pritzker administration releases data showing COVID-19’s toll on nursing homes', 'New Illinois data shows far reach of COVID-19 in nursing homes: At least 286 deaths', 'Illinois Releases Data on Coronavirus Cases, Deaths in State’s Nursing Homes', 'COVID-19 death toll at Ill. nursing homes higher than anyone expected, Pritzker says']"
65,"['Johnson missed 5 key coronavirus meetings, but UK government defends his leadership', 'Boris Johnson skipped five virus briefings in early days of pandemic', 'Boris Johnson missed five coronavirus Cobra meetings, Michael Gove says', 'The new revelations about Boris Johnson’s behaviour might be shocking, but they’re not surprising', 'Boris Johnson accused of slow response to coronavirus pandemic amid claim he \'didn\'t work weekends\'']"
66,"['UK admits PPE shortage amid coronavirus criticism', 'Shipment of 84 tonnes of personal protective equipment delayed', 'The government failure to protect NHS staff is not the first time it’s let down those who depend upon it', 'Britain must produce more PPE, fast']"
67,"['Europe reaches grim milestone, surpasses 100,000 coronavirus deaths', 'Dunya News', 'Europe\'s coronavirus death toll tops 100,000 as lockdown protests erupt in U.S. states', 'Swiss death toll from Covid-19 climbs to 1,135 – latest updates']"
68,"['Feds charge doctor who cited Trump to push hydroxychloroquine \'miracle cure\'', 'California doctor charged with fraud for selling \'COVID-19 Treatment Packs\'', 'Wichita woman with lupus worried about demand for hydroxychloroquine', '1st federal court hearing for San Diego doctor charged in COVID-19 fraud scheme', 'A Doctor Was Charged With Fraud For Allegedly Selling Drugs He Claimed Were A Coronavirus ""Miracle Cure""']"
69,"['Lady Gaga\'s One World Concert: Pop Music Faces the Coronavirus in Prime Time', 'The Story Behind The World’s Biggest Charity Concert: What Was It All For?', 'Tonight\'s Lady Gaga TV Extravaganza Comes from Global Citizen, a Group with Big Salaries that Does Not Feed the Poor or the Hungry']"
