,0
0,['Boeing CEO says air travel recovery could take two to three years; board wins approval']
1,['Coronavirus pandemic in the US: Live updates']
2,"['Coronavirus Lingers in Air of Crowded Spaces, New Study Finds']"
3,['CNBC\'s Jim Cramer Rips Bailout for Carnival Cruise Lines']
4,['Coronavirus: \'Emotional rollercoaster\' for Bradford woman stranded on cruise ship']
5,['Coronavirus forced a group of teens to sail home across the Atlantic']
6,['Sanders knocks aid for cruise line while Postal Service flounders | TheHill']
7,['What happened on board the last cruise ship still at sea']
8,['How Coronavirus Will Forever Change Airlines and the Way We Fly']
9,['Coronavirus: Brazil becoming hot spot; WHO warns on reinfection']
10,['Middletown parents await return of daughter stuck on cruise ship']
11,['Flight Attendants Warn: The Airlines Need To Stop Flying Now']
12,['Cleaning a floating petri dish: How is a cruise ship sanitized after a coronavirus outbreak?']
13,['GE’s Turnaround Hinges on Aviation Industry Hobbled by Coronavirus']
14,"['Coronavirus live updates: Texas to lift restrictions this week, SF extends shelter in place through May']"
15,"['5 things to know for April 24: Coronavirus, economy, White House, air travel, Zoom']"
16,['How Coronavirus Will Change Air Travel']
17,"['After months of norovirus outbreaks on cruise ships, a smoothie is finally implicated']"
18,['Coronavirus: Spain daily death toll lowest in over a month; airlines in \'survival mode\'']
19,"['Coronavirus Cruise Line Lawsuits Mount, With Iffy Chances Of Success : Coronavirus Live Updates']"
20,['Coronavirus: European airlines refusing to refund passengers for cancelled flights']
21,['Coronavirus pandemic: Updates from around the world']
22,"['California reports \'deadliest day\' yet, global lockdowns ease']"
23,"['Goggles, Masks, Ponchos: Air Travel in the Days of the Coronavirus']"
24,"['Few Travelers, Few Flights and Now, a Total Airport Shutdown']"
25,['Coronavirus Q &amp; A Part 4: Is air-conditioning a risk? Elevators? Poop?']
26,['US airlines are losing money for the first time in years as coronavirus ends travel boom']
27,['48 Costa Atlantica cruise crew members have coronavirus; Ruby Princess departs Australia']
28,['Rob Lowe Says Tom Cruise Went \'Ballistic\' Over Sharing a Room While Making The Outsiders']
29,['New study raises concerns about lingering coronavirus particles in air | TheHill']
30,"['50 Million Travel Industry Jobs May Be Lost, 50 Percent Of Travel Cut — Due To Coronavirus']"
31,['Cruise Car reaches new heights amid pandemic']
32,['Memphis congressman requests face coverings be mandatory on flights | TheHill']
33,"['Coronavirus will reshape your next trip, for better or worse. Here\'s what to expect']"
34,['Hong Kong targets Thursday to begin flying residents back from Pakistan: source']
35,['My ancestors fled the Azores. The coronavirus trapped me there.']
36,['Here’s how the state is beefing up traveler quarantine measures']
37,['President’s intelligence briefing book repeatedly cited virus threat']
38,['Bill Gates explains his plan to end the coronavirus pandemic']
39,['An Uptick in Fraud Is Complicating Airline Refunds for Canceled Flights']
40,"['Coronavirus Layoffs: MGM Studios, Enterprise Holdings Latest To Cut Workers Amid Pandemic']"
41,['What it\'s like to run a seasonal tourism agency during the coronavirus pandemic']
42,"['Coronavirus Hangs Around in the Air of Crowded Spaces, Study Shows']"
43,"['UK, Italy, Prisons: Coronavirus Live World News Tracker']"
44,"['Beaches are reopening. If you go, please be smart about it']"
45,['Coronavirus Has Popped the Boeing and Airbus Bubble']
46,"['Nearly 150 crew members on Costa Atlantica cruise ship test positive for coronavirus', 'Nearly 150 Total Coronavirus Cases Confirmed on Cruise Ship in Japan', 'Fifty-Seven New COVID-19 Cases on Costa Atlantica', 'More than 140 crew members aboard cruise ship docked in Japan test positive for coronavirus', 'Uninfected crew on cruise ship in Nagasaki to be sent home']"
