,0
0,['\'Reopen the economy\' — Barry Sternlicht worries about \'financial suicide\' from coronavirus closures']
1,['Coronavirus: WHO developing guidance on wet markets']
2,['These markets could see the sharpest drop in home prices during coronavirus pandemic']
3,['How Much Can America Spend on the Coronavirus Pandemic?']
4,[]
5,"['Coronavirus stimulus checks up to $1,200: Calculate how much money you\'ll get']"
6,['Why US isn\'t making health a priority in its response to Covid-19']
7,['New York to Ease Coronavirus Rules by Region to Reopen State Economy']
8,"['Coronavirus economic updates: Personal info of nearly 8,000 small business loans applicants exposed on SBA website']"
9,['We do not have to worry about paying off the coronavirus debt for generations']
10,['Coronavirus antibody tests: States bid against each other']
11,['Greece Has an Elderly Population and a Fragile Economy. How Has It Escaped the Worst of the Coronavirus So Far?']
12,"['Consoler-in-chief? Lacking empathy, Trump weighs the economic costs, not the human ones']"
13,['‘I’m Just Living a Nightmare’: Oil Industry Braces for Devastation']
14,['Macy\'s weighs raising as much as $5 billion in debt to weather coronavirus crisis']
15,['Wet markets breed contagions like the coronavirus. The U.S. has thousands of them.']
16,['These 5 low-key tech stocks with appealing dividend yields are profiting from coronavirus-induced uncertainty']
17,['There Is No Panacea for the Coronavirus Economy']
18,[]
19,['What\'s the best way to lift a coronavirus lockdown? Germany could have the answers']
20,['5 ways coronavirus could change your next home purchase']
21,[]
22,['CDC director warns second wave of coronavirus could be even worse']
23,['What to Do if You Can\'t Pay Your Bills During the Coronavirus Crisis']
24,['Coronavirus updates: New York aims to double testing capacity as death toll rises']
25,['Thinking about a new job after coronavirus? Don\'t make this giant mistake']
26,['Protesters rally against restrictions as some states set timelines to end stay-at-home orders']
27,"['For Southern Italy, the Coronavirus Becomes a War on 2 Fronts']"
28,"['Coronavirus in Colorado, April 21: A look at the latest updates on COVID-19']"
29,['Infect Everyone: How Herd Immunity Could Work for Poor Countries']
30,"['Coronavirus pandemic has consumers turning to athleisure, CBD soda, and sex toys for comfort']"
31,"['Texas lt. governor on reopening state: \'There are more important things than living\' | TheHill', '‘More important things than living,’ Texas’ Dan Patrick says in coronavirus interview', 'First Reading: Dan Patrick - `There are more important things than living’', 'This Republican\'s logic on reopening the country is totally illogical']"
32,"['The coronavirus pandemic has \'broken\' the oil market', 'What the Negative Price of Oil Is Telling Us', 'No vacancy: Main U.S. oil storage in Cushing is all booked', 'Oil prices went negative. Here’s what that means long-term.', 'Why did US oil prices crash? And how will it affect me?']"
33,"['Unemployment: The economic impact of coronavirus on millennials is brutal', 'Only a Small Fraction of Millennials Graduated Into a Bad Job Market']"
34,"['As state rolls out plan to reopen economy, coronavirus case count rises to 329', 'WATCH: Anchorage incident commander gives update on city\'s COVID-19 response', 'Eight new COVID-19 cases announced, Total cases in Alaska now 329', 'The other side of the COVID-19 story in Alaska', 'Patriotic Protest: Rolling rally planned by businesses to open up Alaska again']"
35,"['March home sales drop 8.5% as sellers take properties off the market – and the coming months look worse', 'Housing expert: Home sales could fall 30% to 40% in the next months', 'Coronavirus concerns: Is now the right time to buy a home?', 'The Numbers Are In: Home Sales Dropped In March, The NAR Says']"
36,"['Georgia Gov. Brian Kemp faces resistance over move to reopen economy', 'Georgia High School Association: School gyms, activities not permitted despite Gov. Kemp\'s decision', 'The Statistical Case for Reopening Georgia Is Weak', 'Georgia Risks Second Coronavirus Wave With Sudden Reopening of Businesses']"
37,"['California Announces Early Coronavirus Death; Trump Narrows Immigration Ban', 'Trump says immigration order will apply only to green cards and will last 60 days', 'Trump might be using the coronavirus to push immigration policy, but so are Democrats', 'Trump could reboot his reelection bid on immigration. Don’t bet against him.']"
38,"['Inslee says elective surgeries, outdoor recreation and some construction could restart as Washington begins to recover from coronavirus', 'Gov. Jay Inslee Says Washington Stay-Home Order Will Last Beyond May 4 End Date', 'Protests against stay-at-home orders ramp up in Washington State', 'Washington\'s Covid-19 outbreak may be slowing but social distancing must persist, Gov. Inslee says']"
