,0
0,['The future of tourism in the coronavirus era: Asia may hold answers to what\'s ahead']
1,['Travel changed after 9/11; Here\'s how it will look after the Covid-19 pandemic finally recedes']
2,['The People Flying During The Pandemic And How Airlines Are Trying To Protect Them']
3,['The CDC hasn\'t advised cruise lines yet about when they can resume travel']
4,['I Just Flew. It Was Worse Than I Thought It Would Be.']
5,['CDC scientists overruled in White House push to restart airport fever screenings for COVID-19']
6,['Goldman Sachs warns jet fuel demand may never fully recover from the crisis']
7,"['Filipino cruise workers serve quarantine in luxury, but joblessness awaits']"
8,['Airline Tells Passengers How To Help Ease Travel Restrictions And International COVID-19 Bans']
9,['American companies spent years in an economic boom. Then the coronavirus hit']
10,['How the Coronavirus Will Change Airports']
11,['Airlines are rolling out their face mask requirements']
12,['IATA backs face masks but not middle seat closures for post-coronavirus air travel']
13,['Live Stock Market News During the Coronavirus Pandemic']
14,"['Coronavirus updates: Multiple top health officials to self-quarantine, 3 children in New York die from virus-linked illness, Cuomo says']"
15,"['Stuck on cruise ships during pandemic, crews beg to go home']"
16,"['Live coronavirus updates for Monday, May 11: Delta limits some California flights; LDS temples reopen in Utah']"
17,['Vacationing in a pandemic: Coronavirus-wary Americans expected to forgo flights in favor of road trip getaways this summer']
18,"['California\'s coronavirus tracking of nearly 12000 travelers was ineffective, CDC report finds']"
19,"['Coronavirus updates: Italy reports lowest daily death toll, UK outlines \'conditional\' plan to slowly reopen']"
20,['The Astrologers Didn\'t Predict Coronavirus.']
21,['Another Big Deal Sunk by Coronavirus: Amex GBT Investment Deal Falls Through']
22,['\'Our life is in danger\': Unemployment hits 34% in Hawaii with no end in sight']
23,['Denver International Airport Shuttle Lots To Be Closed']
24,['Coronavirus pandemic: Updates from around the world']
25,['Cargo carriers reap rewards of coronavirus chaos']
26,['Disputing a charge with the credit card issuer when the airline refused to refund']
27,['Cruise Ship Out At Sea For Almost 2 Months Because Of CDC Coronavirus Concerns']
28,['Boeing Plans to Resume Building the 737 MAX This Month']
29,['This pandemic taught me I was booking travel wrong; how i\'ll change - Business Insider']
30,['Greece says it\'ll reopen to tourists on July 1 as it claims success over Covid-19']
31,['This frighteningly packed flight out of Newark has San Francisco doctor saying he won\'t fly again anytime soon']
32,['When will we start traveling again? Here\'s what experts are saying']
33,['U.S. Cases Up 2.1%; Travelers to U.K. Must Isolate: Virus Update']
34,"['Future Air Travel: Four-Hour Process, Self Check-In, Disinfection, Immunity Passes']"
35,"['How lax rules, missed warnings led to Japan\'s second coronavirus cruise-ship hot spot']"
36,['Six JetBlue employees have died from coronavirus. Here\'s how the CEO paid tribute.']
37,['Coronavirus response: International travel information | Berkeley News']
38,"['The people waiting out Covid-19 in dark, frozen Antarctica']"
39,['Airlines want relief from flying near-empty planes as passenger numbers hit lowest since the 1950s amid virus']
40,['Travelers to Hawaii to see changes in travel forms']
41,['Timelapse shows coronavirus impact on Sydney\'s airport – video']
42,['Southwest CEO’s Boast About Airplanes’ Low COVID Risk Flies By Key Concerns']
43,['COVID-19 fears ground SRQ airport almost to a halt. Passengers may already be coming back']
44,['\'We feel like guests\': Manila cruise flotilla offers crew confinement in comfort']
