,0
0,['The stock market is rising on hope for a pharma solution to coronavirus — here\'s how close we are']
1,['Colorado health care workers on the front lines of coronavirus fight speak out: “I’m afraid about being dead”']
2,['The Coronavirus in America: The Year Ahead']
3,['We doctors need more freedom to use experimental anti-coronavirus treatments']
4,['How Millions of Women Became the Most Essential Workers in America']
5,['Vancouver company continues to see progress with possible coronavirus treatment']
6,['Could you get PTSD from your pandemic experience? The long-term mental health effects of coronavirus']
7,"['First responders, health care workers can shop special hours, get discounts at these businesses during coronavirus crisis']"
8,['Japanese medical workers fear the worst as coronavirus cases spike']
9,"['Without More Tests, America Can’t Reopen']"
10,['Italy aims to turn suffering to advantage with experimental Covid-19 treatment']
11,['Germany Begins Broad Antibody Testing to Assess Spread of Coronavirus; Tehran’s Lockdown Lifts: Live Coverage']
12,['Costco Is Thriving During The Coronavirus Pandemic. Its Workers Say They’ve Paid The Price.']
13,"['For grocery workers, the need for mental health care may outlast coronavirus pandemic']"
14,['A Tiny Hospital Struggles to Treat a Burst of Coronavirus Patients']
15,['Is remdesivir the drug that can kill the coronavirus?']
16,[]
17,"['As coronavirus spreads, medical workers in Mexico face attacks, intimidation']"
18,['Walmart’s Coronavirus Challenge Is Just Staying Open']
19,['Live Coronavirus News Updates']
20,"['Answering Your Coronavirus Questions: COVID-19 Treatment, Survivors And Travel']"
21,"['U.S. sent millions of face masks to China early this year, ignoring pandemic warning signs']"
22,['We\'ll find a treatment for coronavirus – but drug companies will decide who gets it']
23,['Scientists have strong evidence coronavirus originated naturally']
24,['The Last Words of a Health Care Worker Who Died of Coronavirus']
25,"['Nurses, doctors take extreme precautions to avoid infecting family members']"
26,['Most people aren\'t staying at hotels due to coronavirus. Here\'s how they\'re filling rooms anyway.']
27,"['What we know about the state of coronavirus treatments, vaccines and antibody tests']"
28,"['How does coronavirus kill? Clinicians trace a ferocious rampage through the body, from brain to toes']"
29,['A coronavirus survivor gave plasma to his doctor\'s patient']
30,['Vancouver company\'s HIV drug shows promise as coronavirus treatment']
31,['Coronavirus Outbreak Eases in New York as U.S. Protesters Push Against Restrictions']
32,['Coronavirus: Which Mask Should You Wear?']
33,['What if a COVID-19 treatment could be ready within weeks?']
34,['First Arizona patient on ventilator survives COVID-19 with rare blood treatment']
35,"['Incyte, Novartis launch drug study to treat coronavirus complication']"
36,"['Congressman calls for SEC investigation into leak about possible coronavirus drug', 'Stocks are soaring on a potential coronavirus treatment. But it\'s not a silver bullet', 'The Story of Remdesivir', 'Gilead\'s Remdesivir Can Hardly Live Up to the Hype']"
37,"['Doctor Charged With Fraud After U.S. Says He Sold Treatment as ‘100 Percent’ Cure for Covid-19', 'Malaria drugs fail to help in coronavirus studies', 'Feds charge doctor who cited Trump to push hydroxychloroquine \'miracle cure\'', '\'UN chief Guterres salutes countries like India for helping others in fight against COVID-19\'', '\'Medication I can\'t live without\': Lupus patients are struggling to get hydroxychloroquine diverted for COVID-19']"
