,0
0,['A Beloved Bar Owner Was Skeptical About the Virus. Then He Took a Cruise.']
1,['Live Coronavirus News Updates']
2,"['In an age of coronavirus, airlines\' \'Mr. Fix-It\' says the industry\'s future depends on convincing travelers it\'s safe to fly again']"
3,['Germany Begins Broad Antibody Testing to Assess Spread of Coronavirus; Tehran’s Lockdown Lifts: Live Coverage']
4,"['It\'s a buyer\'s market for travel deals due to coronavirus fallout, but should you buy?']"
5,['Coronavirus and Booking Travel: Considering the Risk']
6,['Grand Princess cruise ship passenger opens up after her husband dies from COVID-19']
7,['Will Travel Change After Coronavirus? Here\'s What Experts Have to Say']
8,['Coronavirus in N.Y.C.: Major Airports Are Eerily Silent']
9,['Flying during coronavirus is nothing like it used to be']
10,['Mnuchin flexes muscles on airline coronavirus aid — a taste of what other companies may face']
11,['Will your city\'s flights be dropped? Bailed-out airlines seek service cuts — but feds push back']
12,"['Britain’s Lockdown Is Extended, and Putin Postpones Military Parade']"
13,['Airlines cheer government coronavirus aid but paint bleak demand picture']
14,['Coronavirus Air Travel: What Needs to Happen Before We Fly Again?']
15,"['Treasury, Airlines Reach Agreement on Coronavirus Aid']"
16,"['U.S. airlines sitting on $10 billion owed to consumers for canceled flights, lawmakers say']"
17,['Can they be saved? Travel industry winners and losers of federal bailout']
18,"['\'Significant number\' of US crew still stuck on cruise ships, State Dept. says']"
19,['Live updates: Conservatives protest coronavirus restrictions; Florida beaches reopen to crowds']
20,"['Global Tracker: Denmark, India, Germany, Spain Virus News']"
21,['Coronavirus: SoCal couple coming back home after being stranded in Philippines for over a month']
22,"['Cruisers not deterred by coronavirus pandemic, still booking future voyages, experts say']"
23,"['US airlines, Treasury Department reach agreement billions in aid']"
24,['Coronavirus Travel: What Happens to Planes Grounded by Covid-19']
25,"['5 things not to do when coronavirus lockdown, quarantine end']"
26,"['Answering Your Coronavirus Questions: Travel, Relationships And Reopening Safely']"
27,['Tempted to spend that coronavirus IRS stimulus check on a vacation? Here\'s what you should know']
28,['Deal alert: Ski season flights to Vail from $127 round trip on American Air']
29,"['California governor outlines guide to reopening state, US airports see $10 billion in aid']"
30,['Australian government settles cruise ship lawsuit fighting coronavirus order']
31,['Coronavirus Air Travel: These Numbers Show the Massive Impact of the Pandemic']
32,['Is the Virus on My Clothes? My Shoes? My Hair? My Newspaper?']
33,['Will Low Fares Be The Secret To Returning People To The Sky?']
34,['The Ocean Atlantic voyage from Antartica to a world changed by coronavirus – in pictures']
35,['Singapore Considers Housing Uninfected Foreign Workers in Cruise Ships']
36,"['Global coronavirus death toll passes 158,000: Live updates']"
37,"['Wizz Air Is Now Europe’s Largest Airline, Southwest World’s Biggest Amid Coronavirus Disruption']"
38,['Japan airport offers cardboard beds for travelers awaiting coronavirus test results']
